#   2MASS JHK light curves for RR Lyrae star SDSSJ015450+001501 (2969 epochs) 
#   For details, see Szabo et al. (2013) 
#   sourceID     ra        dec        mjd_bjd      J     Jerr Jq    H     Herr Hq    K     Kerr Kq
    86394066 28.708985  0.250372  51465.1787238 14.211  0.028  A 14.009  0.041  A 14.042  0.063  A
    86394193 28.709028  0.250355  51465.1804238 14.199  0.023  A 13.956  0.037  A 13.835  0.045  A
    86398325 28.708997  0.250368  51465.1808238 14.184  0.027  A 13.973  0.041  A 14.002  0.056  A
    86398450 28.708990  0.250399  51465.1825238 14.152  0.029  A 13.874  0.029  A 13.789  0.052  A
    86585298 28.708976  0.250379  51465.1828238 14.195  0.029  A 13.929  0.041  A 13.915  0.050  A
    86585417 28.709015  0.250381  51465.2711247 14.246  0.032  A 13.969  0.045  A 13.865  0.043  A
    86589436 28.708996  0.250389  51465.2714247 14.291  0.029  A 14.015  0.031  A 13.958  0.056  A
    86589555 28.709026  0.250393  51465.2732247 14.257  0.029  A 13.958  0.037  A 13.794  0.059  A
    86593479 28.709010  0.250390  51465.2735247 14.288  0.033  A 13.973  0.037  A 14.034  0.066  A
    86593613 28.709011  0.250381  51465.2753247 14.236  0.024  A 13.986  0.050  A 13.819  0.047  A
    86610228 28.708999  0.250374  51465.2756247 14.344  0.027  A 13.988  0.036  A 14.148  0.064  A
    86610356 28.708994  0.250375  51465.3531254 14.390  0.032  A 13.957  0.045  A 14.025  0.070  A
    86614457 28.709010  0.250397  51465.3534255 14.381  0.033  A 14.016  0.046  A 14.067  0.063  A
    86614586 28.709008  0.250378  51465.3552255 14.362  0.029  A 14.021  0.050  A 14.090  0.066  A
    86618776 28.709021  0.250398  51465.3555255 14.320  0.032  A 14.109  0.049  A 14.038  0.069  A
    86618918 28.709011  0.250407  51465.3573255 14.348  0.034  A 14.086  0.042  A 13.913  0.063  A
    86636087 28.708992  0.250405  51465.3576255 14.376  0.032  A 14.084  0.045  A 14.105  0.072  A
    88343456 28.708978  0.250346  51467.2249392 14.359  0.039  A 14.046  0.047  A 14.098  0.066  A
    88346868 28.708984  0.250367  51467.2252392 14.315  0.036  A 14.152  0.040  A 13.997  0.060  A
    88346977 28.709026  0.250390  51467.2270392 14.346  0.034  A 14.003  0.046  A 14.037  0.055  A
    88350343 28.709036  0.250416  51467.2273392 14.284  0.038  A 14.072  0.042  A 13.916  0.064  A
    88350436 28.709000  0.250363  51467.2291392 14.235  0.037  A 13.954  0.042  A 13.931  0.069  A
    88354098 28.708981  0.250414  51467.2294393 14.354  0.039  A 14.014  0.050  A 13.994  0.074  A
    88354219 28.709008  0.250397  51467.3123398 14.331  0.034  A 14.007  0.045  A 14.001  0.058  A
    88358006 28.709008  0.250396  51467.3126398 14.383  0.033  A 14.049  0.044  A 14.197  0.083  A
    88358148 28.708983  0.250423  51467.3144398 14.322  0.040  A 14.144  0.049  A 14.019  0.063  A
    88362094 28.709001  0.250415  51467.3147398 14.463  0.036  A 14.115  0.052  A 14.135  0.069  A
    88362256 28.708970  0.250402  51467.3165398 14.419  0.033  A 14.162  0.048  A 13.995  0.055  A
    88378751 28.708993  0.250408  51467.3168398 14.430  0.035  A 14.189  0.051  A 14.022  0.051  A
    88378855 28.709016  0.250388  51468.2715444 14.122  0.026  A 13.880  0.038  A 13.863  0.065  A
    88382504 28.708986  0.250403  51468.2719444 14.109  0.029  A 13.881  0.038  A 13.925  0.054  A
    88382624 28.709001  0.250385  51468.2736444 14.140  0.031  A 13.890  0.039  A 13.978  0.056  A
    88386340 28.708983  0.250385  51468.2740444 14.127  0.031  A 13.962  0.042  A 13.956  0.064  A
    88386452 28.709005  0.250388  51468.2757444 14.146  0.028  A 13.962  0.039  A 13.851  0.054  A
    88497479 28.709011  0.250394  51468.2761444 14.126  0.032  A 13.872  0.045  A 13.870  0.050  A
    88497603 28.708956  0.250379  51468.3539447 14.188  0.041  A 13.882  0.054  A 13.796  0.065  A
    88501398 28.708978  0.250384  51468.3542447 14.146  0.037  A 13.897  0.052  A 13.799  0.068  A
    88501506 28.709034  0.250376  51468.3560447 14.167  0.030  A 13.758  0.045  A 14.002  0.074  A
    88505419 28.708968  0.250373  51468.3563447 14.177  0.037  A 13.830  0.054  A 13.807  0.064  A
    88505536 28.708973  0.250402  51468.3581447 14.190  0.039  A 13.984  0.053  A 14.063  0.086  A
    88520760 28.708968  0.250396  51468.3584447 14.248  0.034  A 14.052  0.052  A 13.867  0.070  A
    88752504 28.708990  0.250382  51469.1804473 14.380  0.035  A 14.140  0.028  A 14.057  0.062  A
    88756242 28.708977  0.250385  51469.1808473 14.362  0.026  A 14.024  0.052  A 13.993  0.055  A
    88756350 28.709017  0.250375  51469.1825473 14.335  0.027  A 14.003  0.024  A 13.977  0.054  A
    88760004 28.708995  0.250383  51469.1828473 14.333  0.029  A 14.148  0.032  A 14.046  0.058  A
    88760104 28.709014  0.250380  51469.1846473 14.379  0.032  A 14.030  0.042  A 14.033  0.053  A
    89194801 28.708983  0.250381  51469.1849473 14.348  0.032  A 14.001  0.037  A 14.047  0.062  A
    89194904 28.709012  0.250352  51469.2682476 14.438  0.030  A 14.144  0.054  A 14.073  0.068  A
    89198687 28.708994  0.250386  51469.2685476 14.458  0.033  A 14.040  0.043  A 14.066  0.062  A
    89198803 28.709024  0.250372  51469.2702476 14.355  0.029  A 14.181  0.046  A 14.240  0.074  A
    89202596 28.708980  0.250376  51469.2706476 14.461  0.033  A 14.212  0.057  A 14.142  0.072  A
    89202724 28.709001  0.250379  51469.2723476 14.442  0.027  A 14.117  0.040  A 14.089  0.065  A
    89218128 28.708973  0.250402  51469.2727476 14.545  0.033  A 14.153  0.035  A 14.177  0.065  A
    88520848 28.709030  0.250384  51470.1827490 14.158  0.024  A 13.891  0.034  A 13.859  0.055  A
    88524073 28.708993  0.250371  51470.1831490 14.155  0.026  A 13.941  0.034  A 13.835  0.059  A
    88524176 28.708993  0.250371  51470.1848490 14.174  0.024  A 13.953  0.040  A 13.804  0.055  A
    88527286 28.709023  0.250364  51470.1852490 14.178  0.027  A 13.901  0.031  A 13.879  0.055  A
    88527384 28.708982  0.250364  51470.1869490 14.152  0.029  A 13.942  0.021  A 13.888  0.051  A
    88611997 28.709024  0.250381  51470.1873490 14.135  0.027  A 13.921  0.026  A 13.977  0.056  A
    88612102 28.708986  0.250355  51470.2655491 14.191  0.027  A 13.891  0.042  A 13.900  0.047  A
    88616002 28.709031  0.250389  51470.2658491 14.230  0.030  A 13.922  0.038  A 13.968  0.055  A
    88616117 28.708999  0.250379  51470.2676491 14.181  0.024  A 13.869  0.024  A 13.866  0.050  A
    88620022 28.709017  0.250378  51470.2679491 14.220  0.030  A 13.847  0.027  A 13.902  0.052  A
    88620137 28.708996  0.250381  51470.2696491 14.208  0.029  A 13.902  0.032  A 13.889  0.045  A
    88635934 28.708996  0.250369  51470.2700491 14.216  0.026  A 13.887  0.036  A 13.888  0.059  A
    88636045 28.708995  0.250378  51470.3483491 14.286  0.029  A 14.029  0.046  A 13.931  0.062  A
    88639930 28.708986  0.250395  51470.3486491 14.255  0.032  A 13.927  0.043  A 14.062  0.073  A
    88640065 28.709018  0.250377  51470.3504491 14.248  0.031  A 13.848  0.044  A 13.873  0.065  A
    88643930 28.709020  0.250401  51470.3507491 14.252  0.031  A 13.967  0.048  A 13.928  0.066  A
    88644041 28.708983  0.250359  51470.3525491 14.232  0.032  A 13.954  0.041  A 13.960  0.084  A
    88659981 28.709011  0.250398  51470.3528491 14.244  0.033  A 13.902  0.045  A 13.914  0.067  A
   190413552 28.708986  0.250360  51471.1973489 14.445  0.033  A 14.235  0.039  A 14.252  0.078  A
   190413633 28.709033  0.250367  51471.1976489 14.456  0.030  A 14.143  0.043  A 14.050  0.052  A
   191194813 28.709024  0.250413  51471.1994489 14.532  0.030  A 14.126  0.044  A 14.075  0.069  A
   191194905 28.709015  0.250411  51471.1997489 14.497  0.036  A 14.191  0.027  A 14.084  0.068  A
   191197918 28.709016  0.250376  51471.2015489 14.495  0.029  A 14.265  0.061  A 14.056  0.072  A
   191197991 28.709005  0.250379  51471.2018489 14.491  0.033  A 14.210  0.052  A 14.159  0.065  A
   191200986 28.708996  0.250363  51471.2899489 14.232  0.030  A 14.073  0.047  A 14.035  0.060  A
   191201053 28.709001  0.250386  51471.2902489 14.226  0.033  A 14.044  0.026  A 14.037  0.062  A
   191423207 28.709007  0.250395  51471.2919489 14.237  0.030  A 14.013  0.048  A 14.108  0.068  A
   191423309 28.709033  0.250383  51471.2923489 14.249  0.029  A 14.007  0.036  A 14.100  0.068  A
   191426925 28.709009  0.250389  51471.2940489 14.275  0.027  A 14.092  0.046  A 14.023  0.060  A
   191427030 28.708979  0.250394  51471.2944489 14.225  0.027  A 14.062  0.041  A 14.045  0.067  A
    89218234 28.709014  0.250387  51472.1363473 14.161  0.031  A 14.006  0.040  A 13.848  0.066  A
    89221841 28.709050  0.250389  51472.1366473 14.150  0.029  A 13.949  0.043  A 13.927  0.063  A
    89221959 28.708997  0.250388  51472.1384473 14.152  0.033  A 13.948  0.049  A 13.907  0.070  A
    89225482 28.708950  0.250384  51472.1387473 14.173  0.034  A 13.956  0.049  A 13.939  0.070  A
    89225591 28.709003  0.250366  51472.1405473 14.139  0.032  A 13.873  0.034  A 13.912  0.063  A
    89325412 28.708995  0.250388  51472.1408473 14.164  0.033  A 13.897  0.047  A 13.962  0.076  A
    88660062 28.708975  0.250369  51478.0467030 14.252  0.027  A 13.984  0.036  A 13.972  0.068  A
    88663211 28.708996  0.250359  51478.0470030 14.321  0.032  A 14.046  0.058  A 13.968  0.065  A
    88663295 28.708965  0.250337  51478.0488030 14.345  0.032  A 13.997  0.045  A 13.983  0.072  A
    88666453 28.709004  0.250355  51478.0492030 14.260  0.032  A 14.083  0.043  A 13.976  0.060  A
    88666532 28.708982  0.250355  51478.0509030 14.283  0.036  A 13.986  0.036  A 13.818  0.064  A
    88680690 28.709003  0.250362  51478.0512030 14.356  0.036  A 13.937  0.037  A 13.918  0.050  A
    88680783 28.709039  0.250357  51478.1357020 14.393  0.035  A 14.019  0.041  A 14.159  0.070  A
    88684073 28.708975  0.250380  51478.1360020 14.282  0.038  A 14.044  0.037  A 13.909  0.060  A
    88684146 28.709016  0.250381  51478.1378020 14.425  0.033  A 14.125  0.035  A 14.172  0.073  A
    88687417 28.708986  0.250396  51478.1381020 14.332  0.029  A 14.006  0.041  A 14.008  0.056  A
    88687513 28.708994  0.250355  51478.1399020 14.364  0.035  A 14.101  0.047  A 14.003  0.062  A
    88703783 28.709001  0.250385  51478.1402020 14.356  0.030  A 14.175  0.038  A 13.968  0.056  A
    88703896 28.708991  0.250374  51478.2179011 14.465  0.032  A 14.228  0.046  A 14.085  0.063  A
    88707632 28.709018  0.250383  51478.2182011 14.525  0.033  A 14.201  0.037  A 14.259  0.063  A
    88707739 28.708995  0.250390  51478.2200010 14.484  0.027  A 14.183  0.034  A 14.126  0.061  A
    88711627 28.709030  0.250397  51478.2203010 14.498  0.033  A 14.165  0.036  A 14.115  0.056  A
    88711742 28.709016  0.250359  51478.2221010 14.477  0.033  A 14.152  0.033  A 14.258  0.068  A
    88727875 28.708971  0.250422  51478.2224010 14.486  0.029  A 14.178  0.045  A 14.213  0.063  A
    88727978 28.708988  0.250363  51478.3002000 14.222  0.027  A 14.076  0.035  A 14.001  0.062  A
    88732026 28.708988  0.250404  51478.3006000 14.208  0.029  A 14.058  0.039  A 14.113  0.060  A
    88732137 28.709005  0.250371  51478.3023000 14.205  0.026  A 14.062  0.040  A 14.054  0.065  A
    88736122 28.709027  0.250381  51478.3027000 14.250  0.030  A 13.965  0.034  A 14.032  0.063  A
    88736244 28.708995  0.250381  51478.3044000 14.231  0.035  A 14.105  0.040  A 14.088  0.063  A
    88752399 28.709033  0.250366  51478.3048000 14.227  0.030  A 14.035  0.047  A 14.040  0.060  A
   108008773 28.708994  0.250364  51478.3420995 14.087  0.025  A 13.875  0.041  A 13.955  0.047  A
   108012286 28.709002  0.250372  51478.3424995 14.092  0.026  A 13.956  0.047  A 13.924  0.052  A
   108012422 28.709008  0.250383  51478.3441995 14.061  0.030  A 13.959  0.045  A 13.938  0.061  A
   108016026 28.709013  0.250376  51478.3445994 14.028  0.027  A 13.913  0.046  A 13.933  0.047  A
   108016133 28.708991  0.250377  51478.3462994 14.063  0.026  A 13.869  0.046  A 13.962  0.049  A
   108158744 28.709035  0.250394  51478.3466994 14.107  0.032  A 13.960  0.041  A 13.908  0.052  A
   108158833 28.709008  0.250362  51478.3882989 14.104  0.029  A 13.886  0.046  A 13.804  0.048  A
   108162311 28.708994  0.250370  51478.3886988 14.104  0.033  A 13.904  0.043  A 13.976  0.048  A
   108162412 28.708964  0.250384  51478.3903988 14.104  0.035  A 13.916  0.042  A 13.935  0.048  A
   108165779 28.709007  0.250377  51478.3907988 14.048  0.027  A 13.970  0.033  A 13.942  0.045  A
   108165905 28.708993  0.250382  51478.3924988 14.083  0.032  A 13.951  0.051  A 13.869  0.050  A
   108169374 28.709003  0.250355  51478.3927988 14.103  0.033  A 13.991  0.048  A 13.921  0.047  A
    89325525 28.709008  0.250377  51479.0477897 14.073  0.033  A 14.000  0.052  A 14.026  0.076  A
    89329142 28.709003  0.250373  51479.0481897 14.103  0.034  A 14.002  0.051  A 13.868  0.055  A
    89329242 28.708993  0.250345  51479.0498897 14.059  0.028  A 13.955  0.041  A 13.872  0.065  A
    89332757 28.708964  0.250370  51479.0502897 14.091  0.029  A 13.874  0.036  A 13.858  0.061  A
    89332848 28.709032  0.250370  51479.0519897 14.096  0.032  A 13.882  0.041  A 13.908  0.054  A
    89443093 28.709002  0.250382  51479.0523897 14.136  0.033  A 13.942  0.047  A 13.991  0.074  A
    89443190 28.709007  0.250359  51479.1358886 14.135  0.032  A 13.928  0.034  A 13.901  0.050  A
    89446454 28.708973  0.250376  51479.1361886 14.194  0.032  A 13.967  0.026  A 14.036  0.075  A
    89446556 28.708979  0.250356  51479.1379886 14.198  0.030  A 13.904  0.023  A 13.870  0.051  A
    89449908 28.708992  0.250374  51479.1383886 14.200  0.029  A 13.919  0.038  A 13.964  0.061  A
    89450001 28.709002  0.250381  51479.1400885 14.168  0.029  A 13.913  0.025  A 13.959  0.052  A
    89465477 28.708994  0.250363  51479.1404885 14.145  0.029  A 13.959  0.034  A 13.888  0.057  A
    89465582 28.708999  0.250382  51479.2180875 14.244  0.036  A 13.968  0.044  A 14.011  0.051  A
    89469461 28.708997  0.250394  51479.2184875 14.192  0.032  A 13.969  0.040  A 13.830  0.052  A
    89469582 28.709000  0.250369  51479.2201875 14.215  0.023  A 13.932  0.045  A 13.946  0.052  A
    89473472 28.709007  0.250368  51479.2205875 14.175  0.026  A 13.923  0.036  A 14.010  0.056  A
    89473592 28.709023  0.250366  51479.2222874 14.214  0.027  A 13.890  0.031  A 13.900  0.053  A
    89489943 28.709000  0.250369  51479.2226874 14.250  0.029  A 14.012  0.040  A 13.916  0.057  A
    89490052 28.708992  0.250383  51479.3004863 14.281  0.032  A 13.862  0.043  A 13.909  0.055  A
    89493772 28.708998  0.250378  51479.3007863 14.292  0.035  A 13.971  0.047  A 13.962  0.060  A
    89493864 28.708996  0.250373  51479.3025863 14.279  0.029  A 13.979  0.030  A 14.108  0.073  A
    89497662 28.709000  0.250422  51479.3028863 14.277  0.033  A 14.149  0.051  A 14.102  0.068  A
    89497768 28.708982  0.250376  51479.3046863 14.340  0.033  A 14.006  0.045  A 14.026  0.061  A
    89513704 28.708972  0.250398  51479.3049863 14.262  0.029  A 13.945  0.034  A 13.955  0.053  A
   103801944 28.708990  0.250368  51479.3428857 14.322  0.029  A 14.005  0.041  A 13.970  0.052  A
   103805330 28.708996  0.250369  51479.3431857 14.329  0.031  A 14.100  0.040  A 13.971  0.057  A
   103805435 28.708996  0.250387  51479.3449857 14.361  0.032  A 14.153  0.049  A 13.943  0.051  A
   103808771 28.709001  0.250386  51479.3452857 14.322  0.032  A 14.094  0.042  A 13.942  0.053  A
   103808878 28.709013  0.250373  51479.3470856 14.358  0.032  A 14.017  0.042  A 14.070  0.051  A
   104764658 28.709010  0.250369  51479.3473856 14.340  0.031  A 14.167  0.045  A 14.134  0.052  A
   104764765 28.709000  0.250364  51479.3890850 14.345  0.031  A 14.004  0.033  A 14.099  0.052  A
   104768814 28.708983  0.250379  51479.3893850 14.435  0.035  A 14.137  0.050  A 13.926  0.050  A
   104768973 28.708982  0.250360  51479.3911850 14.379  0.029  A 13.997  0.048  A 14.016  0.061  A
   104773139 28.708991  0.250409  51479.3914849 14.364  0.032  A 14.046  0.044  A 13.963  0.056  A
   104773269 28.708992  0.250404  51479.3932849 14.367  0.029  A 14.048  0.054  A 14.082  0.061  A
   104777243 28.708974  0.250366  51479.3935849 14.399  0.027  A 14.052  0.046  A 14.016  0.056  A
    91662602 28.708948  0.250385  51480.0511747 14.305  0.039  A 14.025  0.052  A 13.953  0.063  A
    91665693 28.708993  0.250378  51480.0514747 14.353  0.036  A 14.091  0.064  A 14.083  0.073  A
    91665792 28.709014  0.250383  51480.0531747 14.373  0.039  A 14.119  0.043  A 14.125  0.074  A
    91668747 28.708984  0.250370  51480.0535747 14.395  0.035  A 14.165  0.064  A 14.153  0.081  A
    91668842 28.708982  0.250364  51480.0552747 14.321  0.036  A 13.891  0.049  A 14.112  0.071  A
    91749641 28.708986  0.250383  51480.0556747 14.448  0.041  A 13.973  0.047  A 14.049  0.072  A
    91749731 28.708978  0.250369  51480.1441734 14.516  0.032  A 14.140  0.046  A 14.171  0.068  A
    91752924 28.709020  0.250375  51480.1445734 14.555  0.037  A 14.178  0.049  A 14.281  0.076  A
    91753031 28.708995  0.250369  51480.1462733 14.537  0.034  A 14.330  0.051  A 14.253  0.075  A
    91756213 28.709022  0.250371  51480.1466733 14.634  0.043  A 14.209  0.038  A 14.306  0.083  A
    91756309 28.709006  0.250387  51480.1483733 14.539  0.040  A 14.223  0.036  A 14.194  0.072  A
    91771564 28.708991  0.250377  51480.1486733 14.524  0.035  A 14.182  0.052  A 14.259  0.076  A
    91771679 28.709001  0.250380  51480.2372719 14.098  0.033  A 13.997  0.047  A 13.896  0.065  A
    91775743 28.708998  0.250387  51480.2376719 14.081  0.036  A 13.953  0.044  A 14.017  0.064  A
    91775883 28.709021  0.250397  51480.2393719 14.037  0.032  A 13.890  0.045  A 14.001  0.066  A
    91779896 28.709022  0.250386  51480.2397719 14.090  0.029  A 14.046  0.040  A 13.910  0.057  A
    91780015 28.709028  0.250378  51480.2414719 14.007  0.033  A 13.844  0.044  A 13.892  0.065  A
    91796120 28.709017  0.250368  51480.2417719 14.055  0.027  A 13.967  0.041  A 13.868  0.061  A
   104777358 28.708979  0.250352  51480.3645699 14.155  0.032  A 13.944  0.040  A 13.861  0.038  A
   104780953 28.709006  0.250388  51480.3648699 14.101  0.029  A 13.881  0.040  A 13.724  0.039  A
   104781085 28.708995  0.250373  51480.3665698 14.159  0.030  A 13.938  0.041  A 14.006  0.054  A
   104784780 28.709000  0.250383  51480.3669698 14.152  0.032  A 13.954  0.040  A 13.861  0.051  A
   104784892 28.709004  0.250373  51480.3686698 14.120  0.026  A 13.829  0.046  A 13.938  0.047  A
   106604927 28.708995  0.250386  51480.3690698 14.124  0.025  A 13.963  0.049  A 13.855  0.050  A
    91796244 28.709011  0.250394  51481.0480581 14.199  0.036  A 13.986  0.046  A 13.771  0.064  A
    91800445 28.708943  0.250376  51481.0483581 14.254  0.034  A 13.908  0.057  A 13.885  0.073  A
    91800583 28.708976  0.250370  51481.0500581 14.131  0.033  A 13.979  0.056  A 14.089  0.077  A
    91804633 28.708990  0.250368  51481.0504581 14.245  0.030  A 13.836  0.042  A 13.917  0.064  A
    91804744 28.709009  0.250365  51481.0521581 14.136  0.037  A 14.001  0.062  A 14.081  0.087  A
    93537727 28.709019  0.250357  51481.0525581 14.162  0.033  A 13.989  0.047  A 13.912  0.064  A
    93537830 28.709026  0.250354  51481.1355567 14.283  0.030  A 14.040  0.051  A 14.001  0.060  A
    93540903 28.708987  0.250391  51481.1359567 14.267  0.034  A 13.975  0.037  A 13.857  0.054  A
    93540997 28.708976  0.250377  51481.1376567 14.220  0.034  A 13.921  0.043  A 13.954  0.060  A
    93544073 28.708995  0.250373  51481.1379567 14.255  0.037  A 13.886  0.036  A 14.084  0.060  A
    93544163 28.709002  0.250365  51481.1397566 14.305  0.036  A 13.950  0.047  A 13.935  0.064  A
    93558292 28.709028  0.250371  51481.1400566 14.192  0.027  A 13.937  0.038  A 13.829  0.053  A
    93558407 28.709003  0.250370  51481.2182553 14.386  0.036  A 13.987  0.046  A 14.072  0.066  A
    93561874 28.708986  0.250394  51481.2185553 14.223  0.033  A 13.961  0.041  A 13.954  0.061  A
    93561984 28.709004  0.250377  51481.2203553 14.309  0.033  A 13.934  0.046  A 14.064  0.071  A
    93565533 28.708986  0.250371  51481.2206553 14.276  0.027  A 13.985  0.051  A 14.084  0.061  A
    93565641 28.709011  0.250395  51481.2224552 14.291  0.035  A 13.951  0.041  A 13.981  0.059  A
    93581362 28.709017  0.250403  51481.2227552 14.246  0.029  A 14.005  0.043  A 14.016  0.066  A
    93581463 28.709036  0.250383  51481.3012539 14.335  0.030  A 14.050  0.037  A 14.042  0.069  A
    93585424 28.709004  0.250407  51481.3016538 14.355  0.033  A 14.162  0.035  A 13.987  0.065  A
    93585541 28.709009  0.250367  51481.3033538 14.324  0.030  A 14.049  0.043  A 14.002  0.066  A
    93589414 28.708998  0.250384  51481.3037538 14.411  0.029  A 14.062  0.049  A 14.040  0.068  A
    93589541 28.708997  0.250397  51481.3054538 14.355  0.033  A 13.928  0.051  A 13.988  0.078  A
    93606199 28.709013  0.250389  51481.3058538 14.287  0.034  A 14.043  0.056  A 14.131  0.070  A
    90693427 28.709011  0.250352  51482.0496398 14.504  0.048  A 14.322  0.073  A 14.142  0.099  A
    90696353 28.708971  0.250369  51482.0499398 14.591  0.048  A 14.247  0.076  A 14.276  0.103  A
    90696461 28.708996  0.250374  51482.0517398 14.457  0.046  A 14.236  0.073  A 14.325  0.119  B
    90699562 28.708989  0.250375  51482.0520397 14.472  0.052  A 14.249  0.074  A 14.261  0.097  A
    90699662 28.709006  0.250341  51482.0538397 14.534  0.048  A 14.242  0.069  A 14.322  0.112  B
    90779193 28.708956  0.250364  51482.0541397 14.537  0.051  A 14.248  0.075  A 14.314  0.111  B
    86636196 28.709018  0.250348  51484.0508981 14.125  0.027  A 14.031  0.036  A 14.091  0.070  A
    86639575 28.709033  0.250331  51484.0512981 14.144  0.026  A 14.040  0.047  A 13.987  0.065  A
    86639676 28.709018  0.250386  51484.0529981 14.183  0.032  A 14.062  0.034  A 13.812  0.052  A
    86643296 28.708989  0.250385  51484.0532981 14.154  0.026  A 13.981  0.037  A 13.844  0.055  A
    86643402 28.709038  0.250368  51484.0550980 14.107  0.029  A 13.917  0.026  A 13.906  0.060  A
    87630382 28.709029  0.250338  51484.0553980 14.104  0.027  A 13.993  0.044  A 13.972  0.064  A
    87630471 28.708989  0.250370  51484.1443961 14.099  0.029  A 13.924  0.037  A 13.896  0.050  A
    87633904 28.709046  0.250372  51484.1446961 14.095  0.024  A 13.938  0.034  A 13.851  0.056  A
    87634001 28.708987  0.250376  51484.1463961 14.102  0.029  A 13.941  0.026  A 13.849  0.046  A
    87637336 28.709008  0.250384  51484.1467961 14.098  0.030  A 14.001  0.032  A 13.920  0.059  A
    87637423 28.708976  0.250372  51484.1484960 14.105  0.029  A 13.972  0.040  A 14.082  0.053  A
    87652287 28.709017  0.250371  51484.1488960 14.073  0.029  A 13.923  0.038  A 13.938  0.055  A
    87652398 28.709010  0.250380  51484.2370941 14.202  0.029  A 13.896  0.051  A 13.909  0.059  A
    87656130 28.709005  0.250385  51484.2373941 14.180  0.029  A 13.970  0.040  A 13.897  0.053  A
    87656248 28.708999  0.250397  51484.2391940 14.182  0.029  A 13.925  0.050  A 13.887  0.059  A
    87659952 28.708995  0.250400  51484.2394940 14.166  0.029  A 13.926  0.040  A 13.872  0.055  A
    87660067 28.709003  0.250379  51484.2411940 14.181  0.032  A 13.964  0.048  A 13.889  0.061  A
    87675729 28.709000  0.250385  51484.2415940 14.166  0.033  A 14.005  0.043  A 13.935  0.060  A
    87675826 28.709006  0.250378  51486.0512498 14.163  0.033  A 14.020  0.054  A 13.935  0.070  A
    87679620 28.709001  0.250355  51486.0515497 14.146  0.035  A 13.903  0.049  A 13.974  0.066  A
    87679706 28.708965  0.250339  51486.0532497 14.076  0.035  A 13.924  0.040  A 14.022  0.073  A
    87683177 28.708947  0.250357  51486.0536497 14.121  0.036  A 14.047  0.045  A 13.985  0.070  A
    87683293 28.708953  0.250383  51486.0553497 14.120  0.033  A 13.819  0.042  A 13.931  0.069  A
    87732690 28.709008  0.250356  51486.0557496 14.133  0.037  A 13.912  0.045  A 13.907  0.074  A
    87732782 28.708994  0.250382  51486.1438475 14.194  0.026  A 13.859  0.035  A 13.922  0.049  A
    87736113 28.709024  0.250394  51486.1441475 14.192  0.035  A 13.958  0.038  A 13.872  0.054  A
    87736222 28.708993  0.250389  51486.1458474 14.192  0.033  A 13.957  0.042  A 13.878  0.053  A
    87739688 28.708988  0.250371  51486.1462474 14.206  0.032  A 13.926  0.039  A 13.891  0.059  A
    87739803 28.709032  0.250375  51486.1479474 14.159  0.027  A 13.819  0.042  A 13.889  0.053  A
    87755600 28.708987  0.250399  51486.1483474 14.149  0.028  A 13.896  0.037  A 13.791  0.049  A
    87755714 28.708967  0.250377  51486.2364451 14.294  0.037  A 13.908  0.054  A 14.058  0.072  A
    87759396 28.708972  0.250388  51486.2367451 14.247  0.036  A 13.936  0.066  A 13.822  0.073  A
    87759503 28.709023  0.250351  51486.2385451 14.280  0.043  A 14.045  0.061  A 13.864  0.077  A
    87763112 28.708970  0.250382  51486.2388451 14.270  0.042  A 13.991  0.053  A 14.028  0.068  A
    87763221 28.709014  0.250408  51486.2406450 14.253  0.042  A 14.072  0.053  A 13.893  0.066  A
    87780564 28.708991  0.250409  51486.2409450 14.244  0.038  A 13.987  0.049  A 13.943  0.076  A
    94964488 28.709021  0.250391  51487.0516231 14.381  0.038  A 14.026  0.057  A 13.992  0.069  A
    94967576 28.709046  0.250387  51487.0519231 14.337  0.036  A 14.110  0.064  A 14.129  0.090  A
    94967677 28.709075  0.250382  51487.0537230 14.332  0.032  A 14.128  0.057  A 14.050  0.085  A
    94970648 28.709006  0.250356  51487.0540230 14.409  0.035  A 14.090  0.058  A 13.993  0.071  A
    94970741 28.709050  0.250292  51487.0558230 14.458  0.037  A 14.164  0.062  A 14.176  0.097  A
    96360868 28.709021  0.250331  51487.0561230 14.465  0.036  A 14.042  0.063  A 13.993  0.074  A
    96360948 28.708967  0.250371  51487.1445206 14.472  0.027  A 14.308  0.060  A 14.224  0.077  A
    96364130 28.709004  0.250387  51487.1448206 14.496  0.037  A 14.184  0.044  A 14.153  0.080  A
    96364220 28.709033  0.250374  51487.1466206 14.502  0.033  A 14.102  0.027  A 14.111  0.070  A
    96367336 28.709001  0.250361  51487.1469206 14.466  0.032  A 14.100  0.034  A 14.130  0.060  A
    96367436 28.709021  0.250388  51487.1486205 14.585  0.029  A 14.144  0.044  A 14.032  0.074  A
    96381496 28.709001  0.250376  51487.1490205 14.515  0.034  A 14.321  0.039  A 14.064  0.062  A
    96381609 28.708980  0.250422  51487.2369181 14.101  0.029  A 14.032  0.045  A 14.039  0.070  A
    96385220 28.708977  0.250371  51487.2372181 14.065  0.029  A 14.040  0.043  A 14.012  0.068  A
    96385342 28.709019  0.250384  51487.2389181 14.130  0.029  A 13.940  0.043  A 13.965  0.070  A
    96388920 28.709010  0.250412  51487.2393181 14.080  0.030  A 14.035  0.037  A 14.002  0.054  A
